,SEASON_ID,GAME_ID,MATCHUP,GAME_DATE,TEAM_ID,Date,VH,Team,Final,Open,Close,ML
457,,,,,,2007-11-30,H,MIA,85,188.5,185,125
458,,,,,,2007-11-30,V,POR,80,197.5,198.5,850
459,,,,,,2007-11-30,H,DAL,91,12.5,13,-1300
460,,,,,,2007-11-30,V,LAL,96,212.5,209,190
461,,,,,,2007-11-30,H,UTA,120,8,5,-230
462,,,,,,2007-11-30,V,ORL,106,212.5,215.5,190
463,,,,,,2007-11-30,H,PHX,110,5,5.5,-230
464,,,,,,2007-11-30,V,IND,93,2.5,2,-125
465,,,,,,2007-11-30,H,OKC,95,213.5,212,105
466,,,,,,2007-11-30,V,LAC,107,205.5,208,400
467,,,,,,2007-11-30,H,DEN,123,9.5,9.5,-500
468,,,,,,2007-12-01,V,TOR,97,1,194,135
469,,,,,,2007-12-01,H,WAS,101,198,3,-155
470,,,,,,2007-12-01,V,PHI,92,184.5,182.5,290
471,,,,,,2007-12-01,H,BKN,94,8,7.5,-350
472,,,,,,2007-12-01,V,MIN,80,210,211,370
473,,,,,,2007-12-01,H,MEM,109,9,9,-450
474,,,,,,2007-12-01,V,DAL,108,3,3,-150
475,,,,,,2007-12-01,H,NOP,112,195.5,192.5,130
476,,,,,,2007-12-01,V,DET,117,2.5,5,-230
477,,,,,,2007-12-01,H,MIL,91,195.5,192.5,190
478,,,,,,2007-12-01,V,CHA,95,181,183,275
479,,,,,,2007-12-01,H,CHI,111,5.5,7,-325
480,,,,,,2007-12-01,V,HOU,99,4.5,6.5,-260
481,,,,,,2007-12-01,H,SAC,107,194.5,193,220
482,,,,,,2007-12-02,V,CLE,70,185,184.5,1400
483,,,,,,2007-12-02,H,BOS,80,10.5,15,-2800
484,,,,,,2007-12-02,V,IND,101,1.5,198,-110
485,,,,,,2007-12-02,H,LAC,95,202,pk,-110
486,,,,,,2007-12-02,V,POR,79,186.5,188,950
487,,,,,,2007-12-02,H,SAS,100,15,13.5,-1500
488,,,,,,2007-12-02,V,BKN,95,181.5,184,295
489,,,,,,2007-12-02,H,DET,118,8,8,-355
490,,,,,,2007-12-02,V,PHX,115,9,8.5,-400
491,,,,,,2007-12-02,H,NYK,104,204.5,209.5,330
492,,,,,,2007-12-02,V,MIA,89,199,207,185
493,,,,,,2007-12-02,H,DEN,115,6,5,-215
494,,,,,,2007-12-02,V,GSW,109,6,6,-260
495,,,,,,2007-12-02,H,OKC,96,220,218.5,220
496,,,,,,2007-12-02,V,ORL,104,211,211,-105
497,,,,,,2007-12-02,H,LAL,97,1.5,1,-115
498,,,,,,2007-12-03,V,ATL,88,179,180.5,135
499,,,,,,2007-12-03,H,PHI,79,1.5,3,-155
500,,,,,,2007-12-03,V,CHA,79,189,190.5,155
501,,,,,,2007-12-03,H,TOR,98,5,4,-175
502,,,,,,2007-12-03,V,POR,106,204.5,204,355
503,,,,,,2007-12-03,H,MEM,105,8.5,8.5,-425
504,,,,,,2007-12-03,V,DAL,103,3,3,-160
505,,,,,,2007-12-03,H,CHI,98,188.5,189,140
506,,,,,,2007-12-03,V,MIA,101,194,198,475
507,,,,,,2007-12-03,H,UTA,110,9,10,-600
508,,,,,,2007-12-03,V,ORL,123,219,217.5,150
509,,,,,,2007-12-03,H,GSW,117,1,4,-170
510,,,,,,2007-12-04,V,BKN,100,190,2.5,135
511,,,,,,2007-12-04,H,CLE,79,5,182,-155
512,,,,,,2007-12-04,V,DET,106,5,5.5,-240
513,,,,,,2007-12-04,H,ATL,95,186,188.5,200
514,,,,,,2007-12-04,V,PHX,121,6.5,6.5,-250
515,,,,,,2007-12-04,H,IND,117,219,219,210
516,,,,,,2007-12-04,V,LAL,116,7.5,7.5,-350
517,,,,,,2007-12-04,H,MIN,95,203,205,290
518,,,,,,2007-12-04,V,UTA,107,4.5,2.5,-145
519,,,,,,2007-12-04,H,SAC,117,207,209,125
520,,,,,,2007-12-04,V,MIL,87,193,193,110
521,,,,,,2007-12-04,H,LAC,78,2,1.5,-130
522,,,,,,2007-12-05,V,BOS,113,9,9.5,-550
523,,,,,,2007-12-05,H,PHI,103,182.5,178.5,450
524,,,,,,2007-12-05,V,CLE,86,188,189.5,450
525,,,,,,2007-12-05,H,WAS,105,9.5,9.5,-550
526,,,,,,2007-12-05,V,CHI,91,184,1,-120
527,,,,,,2007-12-05,H,CHA,82,2.5,185,100
528,,,,,,2007-12-05,V,PHX,136,6.5,7.5,-325
529,,,,,,2007-12-05,H,TOR,123,207,207,275
530,,,,,,2007-12-05,V,NYK,100,183,183.5,185
531,,,,,,2007-12-05,H,BKN,93,6.5,5,-215
532,,,,,,2007-12-05,V,DET,91,1,192,100
533,,,,,,2007-12-05,H,NOP,76,189,1,-120
534,,,,,,2007-12-05,V,DAL,95,191,2.5,-140
535,,,,,,2007-12-05,H,SAS,97,pk,194.5,120
536,,,,,,2007-12-05,V,MEM,92,202,202.5,500
537,,,,,,2007-12-05,H,HOU,105,9.5,10.5,-625
538,,,,,,2007-12-05,V,LAL,111,221.5,221,315
539,,,,,,2007-12-05,H,DEN,107,7,8,-375
540,,,,,,2007-12-05,V,LAC,88,198.5,195,155
541,,,,,,2007-12-05,H,OKC,95,3,4,-175
542,,,,,,2007-12-05,V,MIL,90,219,217.5,500
543,,,,,,2007-12-05,H,GSW,120,9,10.5,-625
544,,,,,,2007-12-06,V,MIN,89,191,188.5,370
545,,,,,,2007-12-06,H,ATL,90,9.5,9,-450
546,,,,,,2007-12-06,V,DEN,122,213.5,214,330
547,,,,,,2007-12-06,H,DAL,109,7,8.5,-400
548,,,,,,2007-12-06,V,MIA,106,1,3,-145
549,,,,,,2007-12-06,H,POR,112,187.5,185,125
550,,,,,,2007-12-07,V,NYK,90,185,186,155
551,,,,,,2007-12-07,H,PHI,101,4,4,-175
552,,,,,,2007-12-07,V,PHX,122,6.5,6.5,-270
553,,,,,,2007-12-07,H,WAS,107,224,222,230
554,,,,,,2007-12-07,V,IND,115,214.5,208.5,290
555,,,,,,2007-12-07,H,ORL,109,8.5,8,-350
556,,,,,,2007-12-07,V,CHI,98,182.5,184,290
557,,,,,,2007-12-07,H,DET,91,8.5,7.5,-350
558,,,,,,2007-12-07,V,TOR,84,185,189,850
559,,,,,,2007-12-07,H,BOS,112,10.5,12,-1300
560,,,,,,2007-12-07,V,HOU,96,4,5,-215
561,,,,,,2007-12-07,H,BKN,89,186.5,184,185
562,,,,,,2007-12-07,V,MEM,116,200,206,240
563,,,,,,2007-12-07,H,NOP,118,6.5,7,-290
564,,,,,,2007-12-07,V,UTA,98,199,1,-115
565,,,,,,2007-12-07,H,SAS,104,1,202.5,-105
566,,,,,,2007-12-07,V,LAC,97,195,190.5,190
567,,,,,,2007-12-07,H,SAC,87,5,5,-230
568,,,,,,2007-12-07,V,MIA,113,208.5,213.5,370
569,,,,,,2007-12-07,H,GSW,120,8,9,-450
570,,,,,,2007-12-07,V,MIL,98,200.5,201.5,-110
571,,,,,,2007-12-07,H,OKC,104,1,pk,-110
572,,,,,,2007-12-08,V,CLE,93,179,185,300
573,,,,,,2007-12-08,H,CHA,96,6,8,-360
574,,,,,,2007-12-08,V,MEM,78,200,204,160
575,,,,,,2007-12-08,H,ATL,86,4.5,4,-190
576,,,,,,2007-12-08,V,PHI,105,187.5,187.5,170
577,,,,,,2007-12-08,H,NYK,77,5,4.5,-200
578,,,,,,2007-12-08,V,PHX,93,10,10,-600
579,,,,,,2007-12-08,H,MIN,100,213,217,475
580,,,,,,2007-12-08,V,UTA,117,210,209.5,225
581,,,,,,2007-12-08,H,DAL,125,5.5,6,-265
582,,,,,,2007-12-08,V,BOS,92,4.5,5.5,-240
583,,,,,,2007-12-08,H,CHI,81,180,184,200
584,,,,,,2007-12-08,V,SAC,97,216.5,214,1000
585,,,,,,2007-12-08,H,DEN,101,12,14,-1600
586,,,,,,2007-12-09,V,HOU,80,2,4,-190
587,,,,,,2007-12-09,H,TOR,93,187.5,186.5,160
588,,,,,,2007-12-09,V,MIA,100,1.5,2.5,-140
589,,,,,,2007-12-09,H,LAC,94,187,187,120
590,,,,,,2007-12-09,V,MIL,113,190,192.5,135
591,,,,,,2007-12-09,H,POR,117,3,3,-155
592,,,,,,2007-12-09,V,CHA,85,187.5,192,675
593,,,,,,2007-12-09,H,DET,104,11.5,12,-925
594,,,,,,2007-12-09,V,OKC,88,195,196.5,305
595,,,,,,2007-12-09,H,NOP,91,8.5,8,-365
596,,,,,,2007-12-09,V,BKN,89,195.5,194.5,130
597,,,,,,2007-12-09,H,WAS,104,3.5,3,-150
598,,,,,,2007-12-09,V,GSW,113,222,225,140
599,,,,,,2007-12-09,H,LAL,123,2,3.5,-160
600,,,,,,2007-12-10,V,ATL,98,194.5,194.5,500
601,,,,,,2007-12-10,H,ORL,87,9.5,10,-625
602,,,,,,2007-12-10,V,HOU,88,7,6,-255
603,,,,,,2007-12-10,H,PHI,100,182,181.5,215
604,,,,,,2007-12-10,V,DAL,99,7.5,8.5,-425
605,,,,,,2007-12-10,H,NYK,89,201.5,199,355
606,,,,,,2007-12-10,V,MIA,117,214.5,216.5,900
607,,,,,,2007-12-10,H,PHX,113,10.5,12.5,-1400
608,,,,,,2007-12-10,V,MIL,93,197,198.5,210
609,,,,,,2007-12-10,H,SAC,96,3.5,5.5,-250
610,,,,,,2007-12-11,V,IND,105,200.5,197,115
611,,,,,,2007-12-11,H,CLE,118,5,2,-135
612,,,,,,2007-12-11,V,MIN,88,196.5,196.5,330
613,,,,,,2007-12-11,H,WAS,102,9.5,8.5,-400
614,,,,,,2007-12-11,V,TOR,100,2,2.5,-145
615,,,,,,2007-12-11,H,ATL,88,184,185,125
616,,,,,,2007-12-11,V,LAC,91,184,185,220
617,,,,,,2007-12-11,H,BKN,82,7,6,-260
618,,,,,,2007-12-11,V,DET,113,6,5.5,-240
619,,,,,,2007-12-11,H,MEM,103,203,204.5,200
620,,,,,,2007-12-11,V,OKC,96,188,192.5,340
621,,,,,,2007-12-11,H,CHI,123,7.5,8.5,-410
622,,,,,,2007-12-11,V,POR,97,205.5,203,1200
623,,,,,,2007-12-11,H,UTA,89,11.5,13.5,-2000
624,,,,,,2007-12-11,V,SAS,84,3,214.5,120
625,,,,,,2007-12-11,H,GSW,96,214,2,-140
626,,,,,,2007-12-12,V,MIN,94,185,186.5,330
627,,,,,,2007-12-12,H,PHI,98,8,8.5,-400
628,,,,,,2007-12-12,V,DAL,76,3.5,5,-230
629,,,,,,2007-12-12,H,TOR,92,198,196.5,190
630,,,,,,2007-12-12,V,CHI,102,196.5,197.5,110
631,,,,,,2007-12-12,H,IND,117,3.5,1.5,-130
632,,,,,,2007-12-12,V,LAC,103,186,187,210
633,,,,,,2007-12-12,H,CHA,108,5.5,6,-250
634,,,,,,2007-12-12,V,SAC,78,189.5,191.5,1400
635,,,,,,2007-12-12,H,BOS,90,15,14.5,-2400
636,,,,,,2007-12-12,V,OKC,117,197.5,198.5,185
637,,,,,,2007-12-12,H,NYK,110,4.5,5,-215
638,,,,,,2007-12-12,V,DET,77,1,186.5,150
639,,,,,,2007-12-12,H,HOU,80,180.5,3.5,-170
640,,,,,,2007-12-12,V,ORL,86,3.5,5,-210
641,,,,,,2007-12-12,H,MIL,100,201.5,202.5,180
642,,,,,,2007-12-12,V,NOP,99,205.5,205,305
643,,,,,,2007-12-12,H,DEN,105,7,8,-365
644,,,,,,2007-12-12,V,GSW,95,4,4.5,-200
645,,,,,,2007-12-12,H,POR,105,212.5,208.5,170
646,,,,,,2007-12-12,V,UTA,98,225,225.5,285
647,,,,,,2007-12-12,H,PHX,103,5.5,7.5,-335
648,,,,,,2007-12-13,V,WAS,104,205,201.5,220
649,,,,,,2007-12-13,H,MIA,91,5,6,-260
650,,,,,,2007-12-13,V,SAS,97,198.5,200.5,240
651,,,,,,2007-12-13,H,LAL,102,5.5,7,-290
652,,,,,,2007-12-14,V,TOR,104,205,204,120
653,,,,,,2007-12-14,H,IND,93,2,2.5,-140
654,,,,,,2007-12-14,V,ORL,103,5,5.5,-235
655,,,,,,2007-12-14,H,CHA,87,198,198.5,195
656,,,,,,2007-12-14,V,SAC,109,188,189.5,195
657,,,,,,2007-12-14,H,PHI,99,5,5.5,-235
658,,,,,,2007-12-14,V,MIL,82,189,189,800
659,,,,,,2007-12-14,H,BOS,104,12.5,12.5,-1200
660,,,,,,2007-12-14,V,ATL,81,182.5,189,450
661,,,,,,2007-12-14,H,DET,91,10,9.5,-550
662,,,,,,2007-12-14,V,CLE,97,2,3,-155
663,,,,,,2007-12-14,H,BKN,105,188.5,187.5,135
664,,,,,,2007-12-14,V,OKC,99,198,201.5,110
665,,,,,,2007-12-14,H,MIN,88,2,2,-130
666,,,,,,2007-12-14,V,LAC,98,203.5,202.5,155
667,,,,,,2007-12-14,H,MEM,91,6,4,-175
668,,,,,,2007-12-14,V,NOP,80,196,194.5,400
669,,,,,,2007-12-14,H,DAL,89,8.5,8.5,-500
670,,,,,,2007-12-14,V,NYK,96,190.5,187.5,645
671,,,,,,2007-12-14,H,CHI,101,9,10.5,-845
672,,,,,,2007-12-14,V,UTA,91,5,6.5,-255
673,,,,,,2007-12-14,H,POR,99,199,198,215
674,,,,,,2007-12-14,V,LAL,106,228,226,230
675,,,,,,2007-12-14,H,GSW,108,4.5,6.5,-270
676,,,,,,2007-12-15,V,MEM,123,208.5,206.5,750
677,,,,,,2007-12-15,H,ORL,119,12,11.5,-1100
678,,,,,,2007-12-15,V,SAC,79,197.5,200.5,265
679,,,,,,2007-12-15,H,WAS,92,8,7.5,-315
680,,,,,,2007-12-15,V,CHA,84,186.5,184,220
681,,,,,,2007-12-15,H,ATL,93,6.5,6.5,-260
682,,,,,,2007-12-15,V,PHI,92,191,191,290
683,,,,,,2007-12-15,H,CLE,86,7.5,7.5,-350
684,,,,,,2007-12-15,V,IND,106,208,208.5,235
685,,,,,,2007-12-15,H,MIA,103,4,6.5,-275
686,,,,,,2007-12-15,V,BKN,86,1.5,3.5,-190
687,,,,,,2007-12-15,H,NYK,94,188,188,160
688,,,,,,2007-12-15,V,PHX,98,5,6.5,-290
689,,,,,,2007-12-15,H,NOP,101,208,208,240
690,,,,,,2007-12-15,V,DEN,91,204.5,202,205
691,,,,,,2007-12-15,H,SAS,102,6.5,6,-245
692,,,,,,2007-12-15,V,DAL,96,189.5,188,145
693,,,,,,2007-12-15,H,HOU,83,3.5,3.5,-165
694,,,,,,2007-12-15,V,MIN,92,193.5,193,315
695,,,,,,2007-12-15,H,MIL,95,8,8,-375
696,,,,,,2007-12-15,V,OKC,75,212.5,211,900
697,,,,,,2007-12-15,H,UTA,96,12.5,12,-1400
698,,,,,,2007-12-16,V,GSW,87,206.5,208,200
699,,,,,,2007-12-16,H,DET,109,7,5.5,-240
700,,,,,,2007-12-16,V,BOS,90,2,180.5,-110
701,,,,,,2007-12-16,H,TOR,77,188.5,pk,-110
702,,,,,,2007-12-16,V,POR,116,205.5,205.5,415
703,,,,,,2007-12-16,H,DEN,105,8.5,9,-515
704,,,,,,2007-12-16,V,LAC,92,198,202.5,275
705,,,,,,2007-12-16,H,LAL,113,5.5,7,-325
706,,,,,,2007-12-17,V,UTA,111,3.5,3.5,-165
707,,,,,,2007-12-17,H,ATL,116,191.5,187.5,145
708,,,,,,2007-12-17,V,MIL,99,192.5,193.5,290
709,,,,,,2007-12-17,H,CLE,104,7,7.5,-350
710,,,,,,2007-12-17,V,IND,119,2.5,2.5,-145
711,,,,,,2007-12-17,H,NYK,92,203,204,125
712,,,,,,2007-12-17,V,MIN,87,193.5,194.5,355
713,,,,,,2007-12-17,H,MIA,91,9.5,9,-425
714,,,,,,2007-12-17,V,GSW,125,3.5,4,-190
715,,,,,,2007-12-17,H,MEM,117,224.5,227.5,160
716,,,,,,2007-12-17,V,PHX,100,205,204,105
717,,,,,,2007-12-17,H,SAS,95,2.5,1.5,-125
718,,,,,,2007-12-17,V,ORL,108,203,204,200
719,,,,,,2007-12-17,H,DAL,111,6,5.5,-240
720,,,,,,2007-12-17,V,NOP,76,2,2,-130
721,,,,,,2007-12-17,H,POR,88,186,184,110
722,,,,,,2007-12-18,V,SAC,106,189,187.5,200
723,,,,,,2007-12-18,H,BKN,101,5,5.5,-240
724,,,,,,2007-12-18,V,LAL,103,202,202,105
725,,,,,,2007-12-18,H,CHI,91,2.5,2,-125
726,,,,,,2007-12-18,V,TOR,80,4.5,4.5,-220
727,,,,,,2007-12-18,H,LAC,77,187,187,180
728,,,,,,2007-12-19,V,UTA,92,6,5,-210
729,,,,,,2007-12-19,H,CHA,98,197.5,198.5,180
730,,,,,,2007-12-19,V,PHI,85,201.5,202,190
731,,,,,,2007-12-19,H,IND,102,6,5,-230
732,,,,,,2007-12-19,V,MIA,111,187.5,186,110
733,,,,,,2007-12-19,H,ATL,117,1.5,2,-130
734,,,,,,2007-12-19,V,CHI,95,191.5,195.5,190
735,,,,,,2007-12-19,H,WAS,84,4.5,5.5,-230
736,,,,,,2007-12-19,V,DET,87,180,183,210
737,,,,,,2007-12-19,H,BOS,85,6,6,-250
738,,,,,,2007-12-19,V,CLE,90,3.5,2.5,-150
739,,,,,,2007-12-19,H,NYK,108,194.5,191,130
740,,,,,,2007-12-19,V,SAS,85,6.5,7,-310
741,,,,,,2007-12-19,H,MEM,88,200,202.5,260
742,,,,,,2007-12-19,V,GSW,111,7.5,7,-310
743,,,,,,2007-12-19,H,MIN,98,210,209,260
744,,,,,,2007-12-19,V,SAC,102,194.5,194,235
745,,,,,,2007-12-19,H,MIL,89,6,6.5,-275
746,,,,,,2007-12-19,V,ORL,97,191,193.5,145
747,,,,,,2007-12-19,H,HOU,92,4,3.5,-165
748,,,,,,2007-12-19,V,PHX,105,216,215.5,135
749,,,,,,2007-12-19,H,DAL,108,3.5,3,-155
750,,,,,,2007-12-19,V,TOR,96,186,186,125
751,,,,,,2007-12-19,H,POR,101,2,3,-145
752,,,,,,2007-12-19,V,NOP,107,3,2.5,-145
753,,,,,,2007-12-19,H,OKC,93,191.5,191.5,125
754,,,,,,2007-12-20,V,BKN,107,189,190,105
755,,,,,,2007-12-20,H,MIA,103,4,1.5,-125
756,,,,,,2007-12-20,V,LAL,90,205.5,2.5,-135
757,,,,,,2007-12-20,H,CLE,94,1,204,115
758,,,,,,2007-12-20,V,HOU,111,199,199.5,300
759,,,,,,2007-12-20,H,DEN,112,5.5,8,-360
760,,,,,,2007-12-21,V,NYK,95,190,193.5,215
761,,,,,,2007-12-21,H,CHA,105,5,6,-255
762,,,,,,2007-12-21,V,LAL,106,3,2.5,-145
763,,,,,,2007-12-21,H,PHI,101,199.5,198.5,125
764,,,,,,2007-12-21,V,UTA,113,210,208.5,160
765,,,,,,2007-12-21,H,ORL,94,3.5,4,-190
766,,,,,,2007-12-21,V,CHI,82,180,184,450
767,,,,,,2007-12-21,H,BOS,107,10,9.5,-550
768,,,,,,2007-12-21,V,ATL,97,192,190.5,165
769,,,,,,2007-12-21,H,WAS,92,5.5,4.5,-195
770,,,,,,2007-12-21,V,IND,118,5.5,5.5,-235
771,,,,,,2007-12-21,H,MIN,131,204,202,195
772,,,,,,2007-12-21,V,MEM,67,204.5,200.5,460
773,,,,,,2007-12-21,H,DET,94,9.5,10,-560
774,,,,,,2007-12-21,V,LAC,89,194.5,194,700
775,,,,,,2007-12-21,H,DAL,102,12,11.5,-1000
776,,,,,,2007-12-21,V,DEN,96,205,206,170
777,,,,,,2007-12-21,H,POR,99,2,4.5,-200
778,,,,,,2007-12-21,V,TOR,115,5,5,-210
779,,,,,,2007-12-21,H,OKC,123,196,196,180
780,,,,,,2007-12-22,V,WAS,85,206.5,205.5,290
781,,,,,,2007-12-22,H,IND,93,5.5,8,-350
782,,,,,,2007-12-22,V,GSW,95,2,2,-135
783,,,,,,2007-12-22,H,BKN,100,210,211.5,115
784,,,,,,2007-12-22,V,UTA,102,202,1,-120
785,,,,,,2007-12-22,H,MIA,104,pk,202.5,100
786,,,,,,2007-12-22,V,MIN,76,184,186.5,750
787,,,,,,2007-12-22,H,NOP,110,11,12,-1100
788,,,,,,2007-12-22,V,PHI,99,200.5,199,155
789,,,,,,2007-12-22,H,MEM,97,4.5,4,-175
790,,,,,,2007-12-22,V,HOU,116,180.5,1.5,-125
791,,,,,,2007-12-22,H,CHI,98,pk,184,105
792,,,,,,2007-12-22,V,LAC,90,189,186.5,1500
793,,,,,,2007-12-22,H,SAS,99,15,15.5,-3000
794,,,,,,2007-12-22,V,CHA,99,187.5,192.5,230
795,,,,,,2007-12-22,H,MIL,103,6.5,6.5,-270
796,,,,,,2007-12-22,V,TOR,103,208,214,525
797,,,,,,2007-12-22,H,PHX,122,10,10,-650
798,,,,,,2007-12-23,V,LAL,95,7,7,-320
799,,,,,,2007-12-23,H,NYK,90,206,204,270
800,,,,,,2007-12-23,V,GSW,105,209.5,209.5,145
801,,,,,,2007-12-23,H,CLE,96,1,3.5,-165
802,,,,,,2007-12-23,V,HOU,82,183,183.5,290
803,,,,,,2007-12-23,H,DET,94,7.5,7.5,-350
804,,,,,,2007-12-23,V,ORL,91,192.5,193,460
805,,,,,,2007-12-23,H,BOS,103,8.5,9.5,-560
806,,,,,,2007-12-23,V,DEN,106,208,210.5,150
807,,,,,,2007-12-23,H,SAC,105,3,3.5,-170
808,,,,,,2007-12-24,V,MIA,82,194,194,180
809,,,,,,2007-12-24,H,CLE,96,4.5,4.5,-210
810,,,,,,2007-12-24,V,PHX,115,2,1.5,-135
811,,,,,,2007-12-24,H,LAL,122,220.5,222.5,115
812,,,,,,2007-12-24,V,OKC,79,197.5,201.5,290
813,,,,,,2007-12-24,H,POR,89,7.5,7,-350
814,,,,,,2007-12-26,V,MIA,85,191.5,191.5,135
815,,,,,,2007-12-26,H,PHI,96,1.5,3,-155
816,,,,,,2007-12-26,V,IND,95,199.5,203,130
817,,,,,,2007-12-26,H,ATL,107,2,2.5,-150
818,,,,,,2007-12-26,V,WAS,108,188,191,190
819,,,,,,2007-12-26,H,CHA,104,4.5,5,-230
820,,,,,,2007-12-26,V,NYK,96,200.5,200,575
821,,,,,,2007-12-26,H,ORL,110,10.5,11,-725
822,,,,,,2007-12-26,V,DET,101,5,5,-215
823,,,,,,2007-12-26,H,BKN,83,185.5,184,185
824,,,,,,2007-12-26,V,NOP,116,3,2,-130
825,,,,,,2007-12-26,H,MEM,98,201,200.5,110
826,,,,,,2007-12-26,V,CHI,79,186.5,186.5,425
827,,,,,,2007-12-26,H,SAS,94,9.5,9.5,-525
828,,,,,,2007-12-26,V,MIL,105,209,210.5,355
829,,,,,,2007-12-26,H,DEN,125,8,8.5,-425
830,,,,,,2007-12-26,V,DAL,90,204,203.5,150
831,,,,,,2007-12-26,H,UTA,99,2,3.5,-170
832,,,,,,2007-12-26,V,BOS,89,6,7.5,-350
833,,,,,,2007-12-26,H,SAC,69,187.5,191,290
834,,,,,,2007-12-26,V,MIN,101,208,212,700
835,,,,,,2007-12-26,H,GSW,105,12.5,12.5,-1000
836,,,,,,2007-12-27,V,CLE,88,194.5,193.5,260
837,,,,,,2007-12-27,H,DAL,81,6.5,7,-320
838,,,,,,2007-12-27,V,PHX,108,7.5,8,-420
839,,,,,,2007-12-27,H,LAC,88,208.5,211.5,330
840,,,,,,2007-12-27,V,BOS,104,8.5,10,-620
841,,,,,,2007-12-27,H,OKC,96,193,192.5,460
842,,,,,,2007-12-28,V,NOP,99,3.5,3.5,-160
843,,,,,,2007-12-28,H,CHA,85,190,191,140
844,,,,,,2007-12-28,V,ORL,121,3,4,-190
845,,,,,,2007-12-28,H,MIA,114,199,199,160
846,,,,,,2007-12-28,V,WAS,106,188.5,191.5,160
847,,,,,,2007-12-28,H,BKN,109,4.5,4,-190
848,,,,,,2007-12-28,V,HOU,103,1,195,-110
849,,,,,,2007-12-28,H,MEM,83,193.5,pk,-110
850,,,,,,2007-12-28,V,IND,101,201,198,450
851,,,,,,2007-12-28,H,DET,114,9,9.5,-550
852,,,,,,2007-12-28,V,MIL,99,191.5,192,210
853,,,,,,2007-12-28,H,CHI,103,6,6,-250
854,,,,,,2007-12-28,V,TOR,83,186,184.5,250
855,,,,,,2007-12-28,H,SAS,73,7,7,-300
856,,,,,,2007-12-28,V,LAC,88,211,210,1100
857,,,,,,2007-12-28,H,PHX,94,13.5,13,-1800
858,,,,,,2007-12-28,V,MIN,98,187.5,188,365
859,,,,,,2007-12-28,H,POR,109,10,8.5,-435
860,,,,,,2007-12-28,V,PHI,92,192.5,188.5,135
861,,,,,,2007-12-28,H,SAC,80,4,3,-155
862,,,,,,2007-12-28,V,UTA,109,211,213,190
863,,,,,,2007-12-28,H,LAL,123,4,5,-230
864,,,,,,2007-12-28,V,DEN,124,227.5,227.5,180
865,,,,,,2007-12-28,H,GSW,120,4,5,-210
866,,,,,,2007-12-29,V,ATL,84,190,189.5,315
867,,,,,,2007-12-29,H,DAL,97,8.5,8,-375
868,,,,,,2007-12-29,V,MIA,74,194.5,198,290
869,,,,,,2007-12-29,H,WAS,96,8,8,-350
870,,,,,,2007-12-29,V,DET,98,4.5,4,-190
871,,,,,,2007-12-29,H,IND,92,199,199,160
872,,,,,,2007-12-29,V,CHA,95,199,202,355
873,,,,,,2007-12-29,H,ORL,104,9.5,8.5,-425
874,,,,,,2007-12-29,V,CLE,76,186,185.5,185
875,,,,,,2007-12-29,H,NOP,86,3.5,5,-215
876,,,,,,2007-12-29,V,TOR,79,182.5,181,120
877,,,,,,2007-12-29,H,HOU,91,2.5,2.5,-140
878,,,,,,2007-12-29,V,BKN,97,190.5,194,130
879,,,,,,2007-12-29,H,MIL,95,2.5,3,-150
880,,,,,,2007-12-29,V,BOS,104,3,5.5,-235
881,,,,,,2007-12-29,H,UTA,98,193,193.5,195
882,,,,,,2007-12-29,V,MIN,90,200,201,190
883,,,,,,2007-12-29,H,OKC,109,6,5.5,-230
884,,,,,,2007-12-30,V,CHI,100,2,3,-160
885,,,,,,2007-12-30,H,NYK,83,193,188,140
886,,,,,,2007-12-30,V,PHI,72,182,186,200
887,,,,,,2007-12-30,H,POR,97,7,5.5,-240
888,,,,,,2007-12-30,V,GSW,105,227.5,229,150
889,,,,,,2007-12-30,H,DEN,95,4,4,-170
890,,,,,,2007-12-30,V,MEM,87,197.5,191,400
891,,,,,,2007-12-30,H,SAS,111,12,9.5,-500
892,,,,,,2007-12-30,V,PHX,117,8,9,-435
893,,,,,,2007-12-30,H,SAC,102,210.5,209,365
894,,,,,,2007-12-30,V,BOS,110,200.5,198,135
895,,,,,,2007-12-30,H,LAL,91,1,3,-155
896,,,,,,2007-12-31,V,ORL,112,2.5,3,-150
897,,,,,,2007-12-31,H,CHI,110,196.5,197,130
898,,,,,,2007-12-31,V,IND,103,202.5,203,105
899,,,,,,2007-12-31,H,CHA,107,pk,1.5,-125
900,,,,,,2007-12-31,V,MIL,69,190.5,192,850
901,,,,,,2007-12-31,H,DET,114,11.5,12.5,-1300
902,,,,,,2007-12-31,V,GSW,112,205.5,201,130
903,,,,,,2007-12-31,H,HOU,95,3,3.5,-150
904,,,,,,2007-12-31,V,POR,101,198,200.5,315
905,,,,,,2007-12-31,H,UTA,111,7.5,9,-375
906,,,,,,2007-12-31,V,TOR,97,185,186,215
907,,,,,,2007-12-31,H,NOP,92,5,6,-255
908,,,,,,2007-12-31,V,MIN,82,188.5,188.5,215
909,,,,,,2007-12-31,H,LAC,91,7,6,-255
910,,,,,,2007-12-31,V,PHI,98,1.5,2.5,-140
911,,,,,,2007-12-31,H,OKC,90,189.5,189.5,120
912,,,,,,2008-01-02,V,BKN,96,199.5,198,220
913,,,,,,2008-01-02,H,ORL,95,6.5,6.5,-260
914,,,,,,2008-01-02,V,DET,106,5.5,5,-230
915,,,,,,2008-01-02,H,WAS,93,192.5,192,190
